Insertion_Date,Report_Narrative,Indicator_IP,Ref_ID,Threat_Family,Source_Platform
2025-10-20 00:03:28,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,192.168.1.10,6589,Vulnerability_Scan,SIEM
2025-10-20 00:06:58,User user_a authenticated successfully via service 8863.,203.0.113.3,3214,Auth_Fail,EDR
2025-10-20 00:03:30,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,192.168.1.6,4910,Vulnerability_Scan,SIEM
2025-10-20 00:07:02,User admin_corp authenticated successfully via service 8868.,192.168.1.5,5425,Network_Conn,EDR
2025-10-20 00:17:40,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is 02ae14e0729d4b29.,203.0.113.3,1567,File_Write,Proxy
2025-10-20 00:03:33,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,192.168.1.2,9196,Vulnerability_Scan,SIEM
2025-10-20 00:17:50,"Inbound email flagged as spear phishing, potentially delivering LockBit.",203.0.113.4,5657,Email_Blocked,SIEM
2025-10-20 00:17:55,User user_a authenticated successfully via service 8266.,203.0.113.4,6423,Network_Conn,Firewall
2025-10-20 00:10:48,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.4,8763,Email_Blocked,Proxy
2025-10-20 00:10:51,Suspicious activity: FIN7 executed LockBit malware. File hash is 2c5775693ee6bf25.,192.168.1.3,2569,File_Write,Proxy
2025-10-20 00:18:10,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 804b652bcbe0cd11.,203.0.113.2,7573,File_Write,Proxy
2025-10-20 00:07:18,Suspicious activity: APT29 executed QakBot malware. File hash is d9680cc2044b488b.,192.168.1.3,2459,File_Write,EDR
2025-10-20 00:14:40,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 351c3f84075fe1db.,203.0.113.2,9199,File_Write,Firewall
2025-10-20 00:11:03,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.4,8462,Email_Blocked,Firewall
2025-10-20 00:07:24,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,192.168.1.9,1312,Vulnerability_Scan,Proxy
2025-10-20 00:03:43,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 5441eb5bddba8a74.,192.168.1.5,1685,File_Write,EDR
2025-10-20 00:07:28,Suspicious activity: FIN7 executed TrickBot malware. File hash is 86b1e6325c385723.,192.168.1.5,6135,File_Write,Firewall
2025-10-20 00:11:15,User svc_account authenticated successfully via service 8891.,203.0.113.4,9505,Network_Conn,SIEM
2025-10-20 00:07:32,User user_a authenticated successfully via service 8145.,192.168.1.6,9001,Network_Conn,EDR
2025-10-20 00:18:55,User svc_account authenticated successfully via service 8935.,192.168.1.9,9313,Auth_Fail,EDR
2025-10-20 00:03:48,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 875ac3f1553f8f53.,203.0.113.2,4750,File_Write,EDR
2025-10-20 00:11:27,User user_a authenticated successfully via service 8546.,203.0.113.2,8581,Network_Conn,Firewall
2025-10-20 00:03:50,User svc_account authenticated successfully via service 8300.,203.0.113.3,6755,Auth_Fail,EDR
2025-10-20 00:07:42,User svc_account authenticated successfully via service 8750.,192.168.1.3,2288,Network_Conn,SIEM
2025-10-20 00:07:44,User user_a authenticated successfully via service 8028.,192.168.1.9,4860,Auth_Fail,EDR
2025-10-20 00:11:39,"Inbound email flagged as spear phishing, potentially delivering QakBot.",203.0.113.5,9565,Email_Blocked,Firewall
2025-10-20 00:03:54,Suspicious activity: APT29 executed QakBot malware. File hash is d6867e7334cdcfe5.,203.0.113.1,5227,File_Write,EDR
2025-10-20 00:19:35,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.3,9464,Email_Blocked,Proxy
2025-10-20 00:03:56,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.6,8527,Email_Blocked,EDR
2025-10-20 00:03:57,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.9,7769,Email_Blocked,Proxy
2025-10-20 00:11:54,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.8,7078,Email_Blocked,EDR
2025-10-20 00:15:56,Suspicious activity: Lazarus Group executed LockBit malware. File hash is 5d874ceff4fb374f.,203.0.113.5,8042,File_Write,Proxy
2025-10-20 00:08:00,User admin_corp authenticated successfully via service 8822.,192.168.1.3,3314,Auth_Fail,Firewall
2025-10-20 00:04:01,User svc_account authenticated successfully via service 8809.,203.0.113.1,8769,Network_Conn,Proxy
2025-10-20 00:08:04,User admin_corp authenticated successfully via service 8955.,192.168.1.6,5270,Network_Conn,Firewall
2025-10-20 00:20:15,User user_a authenticated successfully via service 8669.,203.0.113.4,5435,Auth_Fail,SIEM
2025-10-20 00:12:12,Suspicious activity: APT29 executed QakBot malware. File hash is 2d0734d6b96eda58.,192.168.1.9,7210,File_Write,SIEM
2025-10-20 00:12:15,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,203.0.113.2,1720,Vulnerability_Scan,Firewall
2025-10-20 00:04:06,Suspicious activity: FIN7 executed Clop malware. File hash is 43c326421bef7025.,192.168.1.4,3319,File_Write,SIEM
2025-10-20 00:04:07,User svc_account authenticated successfully via service 8014.,192.168.1.6,9930,Network_Conn,EDR
2025-10-20 00:20:40,User svc_account authenticated successfully via service 8390.,192.168.1.1,6955,Auth_Fail,Firewall
2025-10-20 00:12:27,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,203.0.113.5,2817,Vulnerability_Scan,EDR
2025-10-20 00:12:30,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 5e9a56d6c5cb1ca3.,203.0.113.3,4369,File_Write,Firewall
2025-10-20 00:16:44,User svc_account authenticated successfully via service 8349.,203.0.113.1,1101,Auth_Fail,Proxy
2025-10-20 00:08:24,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.5,3310,Email_Blocked,Firewall
2025-10-20 00:16:52,User guest_ext authenticated successfully via service 8702.,192.168.1.9,6912,Auth_Fail,EDR
2025-10-20 00:04:14,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,192.168.1.2,8766,Vulnerability_Scan,Proxy
2025-10-20 00:04:15,Suspicious activity: Lazarus Group executed Clop malware. File hash is da88f8a438c8f065.,192.168.1.10,9764,File_Write,Proxy
2025-10-20 00:21:20,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.5,3548,Email_Blocked,EDR
2025-10-20 00:04:17,Suspicious activity: APT29 executed LockBit malware. File hash is 27bec33604efd89e.,203.0.113.5,4194,File_Write,SIEM
2025-10-20 00:08:36,User guest_ext authenticated successfully via service 8828.,203.0.113.1,2896,Network_Conn,Firewall
2025-10-20 00:04:19,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,192.168.1.4,5212,Vulnerability_Scan,Proxy
2025-10-20 00:04:20,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.4,4817,Email_Blocked,Firewall
2025-10-20 00:04:21,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.1,5451,Email_Blocked,Proxy
2025-10-20 00:13:06,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.6,1155,Email_Blocked,Proxy
2025-10-20 00:08:46,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.3,7790,Email_Blocked,Proxy
2025-10-20 00:04:24,User user_a authenticated successfully via service 8799.,192.168.1.6,6380,Network_Conn,Firewall
2025-10-20 00:04:25,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,192.168.1.5,8009,Vulnerability_Scan,Firewall
2025-10-20 00:22:10,Suspicious activity: APT29 executed TrickBot malware. File hash is 69f1e7a9dd36e808.,203.0.113.5,6126,File_Write,SIEM
2025-10-20 00:17:48,User user_a authenticated successfully via service 8283.,192.168.1.5,3549,Auth_Fail,Proxy
2025-10-20 00:13:24,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.2,8198,Email_Blocked,SIEM
2025-10-20 00:17:56,User admin_corp authenticated successfully via service 8368.,203.0.113.5,9963,Auth_Fail,Proxy
2025-10-20 00:22:30,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by APT29 source.,192.168.1.4,5370,Vulnerability_Scan,SIEM
2025-10-20 00:18:04,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,203.0.113.5,4425,Vulnerability_Scan,Proxy
2025-10-20 00:22:40,User admin_corp authenticated successfully via service 8458.,192.168.1.6,2056,Network_Conn,Proxy
2025-10-20 00:18:12,Suspicious activity: APT29 executed TrickBot malware. File hash is f6a8381a76c28774.,203.0.113.1,1041,File_Write,Proxy
2025-10-20 00:09:08,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.2,6518,Email_Blocked,Proxy
2025-10-20 00:04:35,User svc_account authenticated successfully via service 8108.,192.168.1.2,4003,Network_Conn,SIEM
2025-10-20 00:23:00,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 0b25063a15a0d632.,192.168.1.9,8197,File_Write,EDR
2025-10-20 00:13:51,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.7,2326,Email_Blocked,EDR
2025-10-20 00:13:54,User user_a authenticated successfully via service 8898.,192.168.1.7,5276,Auth_Fail,EDR
2025-10-20 00:13:57,User admin_corp authenticated successfully via service 8467.,192.168.1.3,1235,Auth_Fail,SIEM
2025-10-20 00:04:40,User guest_ext authenticated successfully via service 8209.,192.168.1.1,3271,Auth_Fail,EDR
2025-10-20 00:04:41,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,192.168.1.7,7467,Vulnerability_Scan,Firewall
2025-10-20 00:04:42,User svc_account authenticated successfully via service 8459.,203.0.113.3,1304,Auth_Fail,EDR
2025-10-20 00:09:26,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,192.168.1.6,1900,Vulnerability_Scan,Proxy
2025-10-20 00:09:28,User svc_account authenticated successfully via service 8213.,192.168.1.3,7183,Auth_Fail,SIEM
2025-10-20 00:09:30,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is 3460f0126be651d9.,203.0.113.4,9540,File_Write,Firewall
2025-10-20 00:09:32,Suspicious activity: Mustang Panda executed QakBot malware. File hash is 3edfb3375f09e08a.,192.168.1.1,6604,File_Write,SIEM
2025-10-20 00:04:47,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,203.0.113.5,9287,Vulnerability_Scan,EDR
2025-10-20 00:09:36,User admin_corp authenticated successfully via service 8332.,192.168.1.10,2348,Auth_Fail,EDR
2025-10-20 00:19:16,User user_a authenticated successfully via service 8283.,192.168.1.2,3585,Auth_Fail,SIEM
2025-10-20 00:04:50,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.5,4129,Email_Blocked,Firewall
2025-10-20 00:19:24,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 0dad4cbda8b21912.,192.168.1.1,3145,File_Write,Proxy
2025-10-20 00:09:44,User guest_ext authenticated successfully via service 8412.,192.168.1.3,8964,Auth_Fail,Firewall
2025-10-20 00:09:46,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,192.168.1.5,3345,Vulnerability_Scan,SIEM
2025-10-20 00:04:54,"Inbound email flagged as spear phishing, potentially delivering Clop.",203.0.113.3,7503,Email_Blocked,SIEM
2025-10-20 00:04:55,Suspicious activity: FIN7 executed TrickBot malware. File hash is 6ef8cba8d7977ca0.,192.168.1.4,4886,File_Write,Firewall
2025-10-20 00:19:44,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.10,5757,Email_Blocked,EDR
2025-10-20 00:24:45,User user_a authenticated successfully via service 8779.,192.168.1.6,4704,Auth_Fail,Firewall
2025-10-20 00:24:50,User admin_corp authenticated successfully via service 8592.,192.168.1.2,8226,Network_Conn,Firewall
2025-10-20 00:19:56,User guest_ext authenticated successfully via service 8080.,192.168.1.9,5349,Auth_Fail,Proxy
2025-10-20 00:15:00,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.7,5908,Email_Blocked,SIEM
2025-10-20 00:05:01,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,192.168.1.6,4788,Vulnerability_Scan,Firewall
2025-10-20 00:10:04,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,192.168.1.4,5039,Vulnerability_Scan,EDR
2025-10-20 00:05:03,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is 28ce32006698c93b.,192.168.1.3,7903,File_Write,Firewall
2025-10-20 00:15:12,User svc_account authenticated successfully via service 8483.,192.168.1.3,7240,Network_Conn,Firewall
2025-10-20 00:15:15,User user_a authenticated successfully via service 8027.,203.0.113.1,9137,Network_Conn,Proxy
2025-10-20 00:20:24,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 737f4de0bace921f.,192.168.1.2,6505,File_Write,Firewall
2025-10-20 00:15:21,User user_a authenticated successfully via service 8775.,192.168.1.8,1288,Auth_Fail,Firewall
2025-10-20 00:10:16,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.8,3183,Email_Blocked,EDR
2025-10-20 00:20:36,User guest_ext authenticated successfully via service 8056.,203.0.113.3,4347,Network_Conn,Proxy
2025-10-20 00:10:20,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,192.168.1.3,6307,Vulnerability_Scan,Firewall
2025-10-20 00:20:44,User admin_corp authenticated successfully via service 8440.,203.0.113.5,1167,Network_Conn,SIEM
2025-10-20 00:05:12,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,192.168.1.2,7224,Vulnerability_Scan,Proxy
2025-10-20 00:05:13,Suspicious activity: FIN7 executed Emotet malware. File hash is 6f72eb173e736006.,192.168.1.8,2132,File_Write,Firewall
2025-10-20 00:15:42,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,192.168.1.1,6506,Vulnerability_Scan,Proxy
2025-10-20 00:05:15,User user_a authenticated successfully via service 8598.,192.168.1.8,5151,Auth_Fail,Firewall
2025-10-20 00:05:16,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by WIZARD SPIDER source.,192.168.1.9,8437,Vulnerability_Scan,SIEM
2025-10-20 00:10:34,User svc_account authenticated successfully via service 8679.,203.0.113.3,8404,Auth_Fail,EDR
2025-10-20 00:10:36,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by APT29 source.,203.0.113.4,2931,Vulnerability_Scan,SIEM
2025-10-20 00:26:35,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,192.168.1.10,9024,Vulnerability_Scan,Proxy
2025-10-20 00:16:00,Suspicious activity: WIZARD SPIDER executed QakBot malware. File hash is f178869f0bba7436.,192.168.1.3,6158,File_Write,Firewall
2025-10-20 00:10:42,User guest_ext authenticated successfully via service 8648.,192.168.1.1,9000,Auth_Fail,EDR
2025-10-20 00:10:44,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 2f04ab492311372b.,203.0.113.5,1152,File_Write,EDR
2025-10-20 00:10:46,User user_a authenticated successfully via service 8428.,203.0.113.1,1777,Auth_Fail,Firewall
2025-10-20 00:21:36,User guest_ext authenticated successfully via service 8642.,192.168.1.1,2309,Auth_Fail,Firewall
2025-10-20 00:10:50,User admin_corp authenticated successfully via service 8141.,192.168.1.3,3966,Network_Conn,Firewall
2025-10-20 00:05:26,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.4,3799,Email_Blocked,EDR
2025-10-20 00:05:27,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,192.168.1.6,8172,Vulnerability_Scan,EDR
2025-10-20 00:10:56,Suspicious activity: Mustang Panda executed LockBit malware. File hash is 391d6429a52c54d3.,192.168.1.9,8990,File_Write,Firewall
2025-10-20 00:10:58,User user_a authenticated successfully via service 8295.,192.168.1.2,4941,Auth_Fail,Firewall
2025-10-20 00:22:00,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.3,6282,Email_Blocked,EDR
2025-10-20 00:11:02,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.2,6226,Email_Blocked,SIEM
2025-10-20 00:11:04,User admin_corp authenticated successfully via service 8349.,192.168.1.10,7763,Auth_Fail,Firewall
2025-10-20 00:16:39,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.1,5554,Email_Blocked,SIEM
2025-10-20 00:11:08,User guest_ext authenticated successfully via service 8208.,192.168.1.7,1013,Auth_Fail,SIEM
2025-10-20 00:22:20,User guest_ext authenticated successfully via service 8722.,203.0.113.3,9482,Network_Conn,Proxy
2025-10-20 00:28:00,User admin_corp authenticated successfully via service 8733.,203.0.113.5,4600,Network_Conn,SIEM
2025-10-20 00:22:28,User guest_ext authenticated successfully via service 8027.,192.168.1.8,4186,Auth_Fail,EDR
2025-10-20 00:22:32,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Lazarus Group source.,192.168.1.6,7784,Vulnerability_Scan,SIEM
2025-10-20 00:28:15,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,192.168.1.8,4698,Vulnerability_Scan,Proxy
